Precinct ID,County,Precinct Code,Precinct Name,Polling Location,Location Description,Address,City,Zip,Polling Location Contact Info,Authenticating Authority*,Date Authenticated*,Authority Contact Info,Address
1693926,El Paso,5091921310,5091921310,,,,,,,,,,2825 Hunters Glen Rd Monument CO 
1693927,El Paso,5091921311,5091921311,,,,,,,,,,20343 Kenneth Lainer Dr Monument CO 
1693927,El Paso,5091921311,5091921311,,,,,,,,,,19415 W Top O The Moor Dr Monument CO 
1693928,El Paso,5091921312,5091921312,,,,,,,,,,18825 Saint Andrews Dr Monument CO 
1693928,El Paso,5091921312,5091921312,,,,,,,,,,18170 Lakeview Ln Monument CO 
1693929,El Paso,5091921313,5091921313,,,,,,,,,,17775 Mining Way Monument CO 
1693929,El Paso,5091921313,5091921313,,,,,,,,,,327 Vista Montana Ln Monument CO 
1693930,El Paso,5091921314,5091921314,,,,,,,,,,315 Powderhorn Dr Monument CO 
1693930,El Paso,5091921314,5091921314,,,,,,,,,,205 Blue Garter Way Monument CO 
1693931,El Paso,5091921315,5091921315,,,,,,,,,,16275 Kingswood Dr Colorado Springs CO 
1693931,El Paso,5091921315,5091921315,,,,,,,,,,15986 Midland Valley Way Monument CO 
1693932,El Paso,5091921316,5091921316,,,,,,,,,,15954 Backwoods Ct Colorado Springs CO 
1693932,El Paso,5091921316,5091921316,,,,,,,,,,1207 Highcrest Ln Colorado Springs CO 
1693933,El Paso,5091921320,5091921320,,,,,,,,,,1308 Castlecombe Ln Monument CO 
1693933,El Paso,5091921320,5091921320,,,,,,,,,,19815 Elk Creek Dr E Colorado Springs CO 
1693934,El Paso,5091921321,5091921321,,,,,,,,,,4661 Mountain Dance Dr Colorado Springs CO 
1693934,El Paso,5091921321,5091921321,,,,,,,,,,16389 Forest Light Dr Colorado Springs CO 
1693935,El Paso,5091921322,5091921322,,,,,,,,,,18170 Bar X Rd Colorado Springs CO 
1693935,El Paso,5091921322,5091921322,,,,,,,,,,8095 Walker Rd Colorado Springs CO 
1693936,El Paso,5091921440,5091921440,,,,,,,,,,10925 Hardy Rd Colorado Springs CO 
1693936,El Paso,5091921440,5091921440,,,,,,,,,,10695 Walker Rd Colorado Springs CO 
1693937,El Paso,5091921441,5091921441,,,,,,,,,,12165 Gila River Trl Elbert CO 
1693937,El Paso,5091921441,5091921441,,,,,,,,,,12955 Lariat Cir Elbert CO 
1693938,El Paso,5091921442,5091921442,,,,,,,,,,9940 Allendale Ct Peyton CO 
1693938,El Paso,5091921442,5091921442,,,,,,,,,,9630 Arroya Ln Colorado Springs CO 
1693939,El Paso,5091921443,5091921443,,,,,,,,,,9418 Shinnecock Ct Falcon CO 
1693939,El Paso,5091921443,5091921443,,,,,,,,,,9418 Shinnecock Ct Falcon CO 
1693940,El Paso,5091921444,5091921444,,,,,,,,,,9203 Shipman Ln Colorado Springs CO 
1693940,El Paso,5091921444,5091921444,,,,,,,,,,9630 Bennison Ter Colorado Springs CO 
1693941,El Paso,5091921525,5091921525,,,,,,,,,,13670 Coyote Crossing Ln Elbert CO 
1693941,El Paso,5091921525,5091921525,,,,,,,,,,14055 Murphy Rd Peyton CO 
1693942,El Paso,5092021101,5092021101,,,,,,,,,,2425 Split Rock Dr Colorado Springs CO 
1693942,El Paso,5092021101,5092021101,,,,,,,,,,2225 Harvester Ct Colorado Springs CO 
1693943,El Paso,5092021102,5092021102,,,,,,,,,,5130 Alderstone Way Colorado Springs CO 
1693943,El Paso,5092021102,5092021102,,,,,,,,,,14 Las Piedras Escondidas Colorado Springs CO 
1693944,El Paso,5092021103,5092021103,,,,,,,,,,5410 Majestic Dr Colorado Springs CO 
1693944,El Paso,5092021103,5092021103,,,,,,,,,,4730 Rusina Rd Colorado Springs CO 
1693945,El Paso,5092021104,5092021104,,,,,,,,,,1415 Christian Hts Colorado Springs CO 
1693945,El Paso,5092021104,5092021104,,,,,,,,,,5220 Bullock Pt Colorado Springs CO 
1693946,El Paso,5092021105,5092021105,,,,,,,,,,1214 Hill Cir Colorado Springs CO 
1693946,El Paso,5092021105,5092021105,,,,,,,,,,5306 Kissing Camels Dr Colorado Springs CO 
1693947,El Paso,5092021106,5092021106,,,,,,,,,,1220 Windmill Ave Colorado Springs CO 
1693947,El Paso,5092021106,5092021106,,,,,,,,,,1542 Chutney Ct Colorado Springs CO 
1693948,El Paso,5092021200,5092021200,,,,,,,,,,0 Usafa Usaf Academy CO 
1693948,El Paso,5092021200,5092021200,,,,,,,,,,0 Usafa Usaf Academy CO 
1693949,El Paso,5092021201,5092021201,,,,,,,,,,8450 Edgemont Way Colorado Springs CO 
1693949,El Paso,5092021201,5092021201,,,,,,,,,,2660 Holman Ct Colorado Springs CO 
1693950,El Paso,5092021202,5092021202,,,,,,,,,,560 Northfield Rd Colorado Springs CO 
1693950,El Paso,5092021202,5092021202,,,,,,,,,,7540 Tudor Rd Colorado Springs CO 
1693951,El Paso,5092021203,5092021203,,,,,,,,,,1980 Bluffside Ter Colorado Springs CO 
1693951,El Paso,5092021203,5092021203,,,,,,,,,,1345 Oak Hills Dr Colorado Springs CO 
1693952,El Paso,5092021204,5092021204,,,,,,,,,,7560 Carmine Ct Colorado Springs CO 
1693952,El Paso,5092021204,5092021204,,,,,,,,,,7630 Lonergan Ct Colorado Springs CO 
1693953,El Paso,5092021205,5092021205,,,,,,,,,,820 Vindicator Dr Colorado Springs CO 
1693953,El Paso,5092021205,5092021205,,,,,,,,,,905 Flying Eagle Pl Colorado Springs CO 
1693954,El Paso,5092021206,5092021206,,,,,,,,,,5823 Walsh Pt Colorado Springs CO 
1693954,El Paso,5092021206,5092021206,,,,,,,,,,268 Dolomite Dr Colorado Springs CO 
1693955,El Paso,5092021207,5092021207,,,,,,,,,,5115 Acton Ct Colorado Springs CO 
1693955,El Paso,5092021207,5092021207,,,,,,,,,,650 Autumn Crest Cir Colorado Springs CO 
1693956,El Paso,5092021301,5092021301,,,,,,,,,,12810 Rampart Range Rd Woodland Park CO 
1693956,El Paso,5092021301,5092021301,,,,,,,,,,6200 Aspen Lakes Rd Colorado Springs CO 
1693957,El Paso,5092021302,5092021302,,,,,,,,,,584 Academy Rd Palmer Lake CO 
1693957,El Paso,5092021302,5092021302,,,,,,,,,,611 Forest View Way Monument CO 
1693958,El Paso,5092021741,5092021741,,,,,,,,,,3170 Cathedral Spires Dr Colorado Springs CO 
1693958,El Paso,5092021741,5092021741,,,,,,,,,,5365 Rampart Terrace Rd Cascade CO 
1693959,El Paso,5101421141,5101421141,,,,,,,,,,6532 Lange Dr Colorado Springs CO 
1693959,El Paso,5101421141,5101421141,,,,,,,,,,6520 Glade Park Dr Colorado Springs CO 
1693960,El Paso,5101421142,5101421142,,,,,,,,,,6529 Whistle Bay Dr Colorado Springs CO 
1693960,El Paso,5101421142,5101421142,,,,,,,,,,7068 Vasalias Hts Colorado Springs CO 
1693961,El Paso,5101421143,5101421143,,,,,,,,,,5460 Slickrock Dr Colorado Springs CO 
1693961,El Paso,5101421143,5101421143,,,,,,,,,,7029 Grand Prairie Dr Colorado Springs CO 
1693962,El Paso,5101421144,5101421144,,,,,,,,,,3166 Vickers Dr Colorado Springs CO 
1693962,El Paso,5101421144,5101421144,,,,,,,,,,6050 Flintridge Dr Colorado Springs CO 
1693963,El Paso,5101421145,5101421145,,,,,,,,,,6345 Montarbor Dr Colorado Springs CO 
1693963,El Paso,5101421145,5101421145,,,,,,,,,,7423 Montarbor Dr Colorado Springs CO 
1693964,El Paso,5101421146,5101421146,,,,,,,,,,5188 Fossil Butte Dr Colorado Springs CO 
1693964,El Paso,5101421146,5101421146,,,,,,,,,,6731 Snowy Range Dr Colorado Springs CO 
1693966,El Paso,5101421235,5101421235,,,,,,,,,,3750 Goose Creek Dr Colorado Springs CO 
1693966,El Paso,5101421235,5101421235,,,,,,,,,,8260 Ravenel Dr Colorado Springs CO 
1693967,El Paso,5101421239,5101421239,,,,,,,,,,8155 Summerset Dr Colorado Springs CO 
1693967,El Paso,5101421239,5101421239,,,,,,,,,,1660 Chapel Hills Dr Colorado Springs CO 
1693968,El Paso,5101421240,5101421240,,,,,,,,,,1924 Chapel Hills Dr Colo Spgs CO 
1693968,El Paso,5101421240,5101421240,,,,,,,,,,1924 Chapel Hills Dr Colo Spgs CO 
1693969,El Paso,5101421241,5101421241,,,,,,,,,,3510 Rocky Knoll Dr Colorado Springs CO 
1693969,El Paso,5101421241,5101421241,,,,,,,,,,7558 Camino Ct Colorado Springs CO 
1693970,El Paso,5101421242,5101421242,,,,,,,,,,840 Robbie Vw Colorado Springs CO 
1693970,El Paso,5101421242,5101421242,,,,,,,,,,6732 Bishop Dr Colorado Springs CO 
1693971,El Paso,5101421243,5101421243,,,,,,,,,,3375 E Woodmen Rd Colorado Springs CO 
1693971,El Paso,5101421243,5101421243,,,,,,,,,,2840 Woodland Hills Dr Colorado Springs CO 
1693972,El Paso,5101521159,5101521159,,,,,,,,,,4314 Valencia Cir Colorado Springs CO 
1693972,El Paso,5101521159,5101521159,,,,,,,,,,3270 Oro Blanco Dr Colorado Springs CO 
1693973,El Paso,5101521401,5101521401,,,,,,,,,,6474 Silverwind Cir Colorado Springs CO 
1693973,El Paso,5101521401,5101521401,,,,,,,,,,6650 Edmonstown Dr Colorado Springs CO 
1693974,El Paso,5101521402,5101521402,,,,,,,,,,6255 Prairie Hills Vw Colorado Springs CO 
1693974,El Paso,5101521402,5101521402,,,,,,,,,,6435 La Plata Peak Dr Colorado Springs CO 
1693975,El Paso,5101521403,5101521403,,,,,,,,,,5814 Whiskey River Dr Colorado Springs CO 
1693975,El Paso,5101521403,5101521403,,,,,,,,,,5973 High Noon Ave Colorado Springs CO 
1693976,El Paso,5101521404,5101521404,,,,,,,,,,4767 Skywriter Cir Colorado Springs CO 
1693976,El Paso,5101521404,5101521404,,,,,,,,,,6255 Silverado Trl Colo Spgs CO 
1693977,El Paso,5101521405,5101521405,,,,,,,,,,5847 Instone Cir Colorado Springs CO 
1693977,El Paso,5101521405,5101521405,,,,,,,,,,5422 Hopalong Trl Colorado Springs CO 
1693978,El Paso,5101521406,5101521406,,,,,,,,,,7889 Steward Ln Colorado Springs CO 
1693978,El Paso,5101521406,5101521406,,,,,,,,,,5356 Stone Fence Dr Colorado Springs CO 
1693979,El Paso,5101621121,5101621121,,,,,,,,,,4850 Stanton Rd Colorado Springs CO 
1693979,El Paso,5101621121,5101621121,,,,,,,,,,1935 Dennison Ct Colorado Springs CO 
1693980,El Paso,5101621124,5101621124,,,,,,,,,,2527 Garden Way Colo Spgs CO 
1693980,El Paso,5101621124,5101621124,,,,,,,,,,2527 Garden Way Colo Spgs CO 
1693981,El Paso,5101621125,5101621125,,,,,,,,,,4760 Nightingale Dr Colorado Springs CO 
1693981,El Paso,5101621125,5101621125,,,,,,,,,,4115 Anitra Cir Colorado Springs CO 
1693982,El Paso,5101621126,5101621126,,,,,,,,,,3314 Corbett Ln Colorado Springs CO 
1693982,El Paso,5101621126,5101621126,,,,,,,,,,2911 Virginia Ave Colorado Springs CO 
1693983,El Paso,5101621127,5101621127,,,,,,,,,,2611 Farragut Cir Colorado Springs CO 
1693983,El Paso,5101621127,5101621127,,,,,,,,,,2719 N Union Blvd Colorado Springs CO 
1693984,El Paso,5101621128,5101621128,,,,,,,,,,2555 Fairway Dr Colorado Springs CO 
1693984,El Paso,5101621128,5101621128,,,,,,,,,,3765 Hartsock Ln Colorado Springs CO 
1693985,El Paso,5101621129,5101621129,,,,,,,,,,3673 Rebecca Ln Colorado Springs CO 
1693985,El Paso,5101621129,5101621129,,,,,,,,,,3345 Austin Bluffs Pkwy Colorado Springs CO 
1693986,El Paso,5101621130,5101621130,,,,,,,,,,2302 N Meade Ave Colorado Springs CO 
1693986,El Paso,5101621130,5101621130,,,,,,,,,,2108 Lark Dr Colorado Springs CO 
1693987,El Paso,5101621131,5101621131,,,,,,,,,,2005 Snyder Ave Colorado Springs CO 
1693987,El Paso,5101621131,5101621131,,,,,,,,,,2013 Collier Ave Colorado Springs CO 
1693988,El Paso,5101621140,5101621140,,,,,,,,,,2645 Tuckerman Ct Colorado Springs CO 
1693988,El Paso,5101621140,5101621140,,,,,,,,,,2226 Ptarmigan Ln Colorado Springs CO 
1693989,El Paso,5101621147,5101621147,,,,,,,,,,2633 Montebello Dr W Colo Spgs CO 
1693989,El Paso,5101621147,5101621147,,,,,,,,,,2633 Montebello Dr W Colo Spgs CO 
1693990,El Paso,5101621148,5101621148,,,,,,,,,,5625 Little Nell Ct Colorado Springs CO 
1693990,El Paso,5101621148,5101621148,,,,,,,,,,5270 Mira Loma Cir Colorado Springs CO 
1693991,El Paso,5101621149,5101621149,,,,,,,,,,5935 Vista Ridge Pt Colorado Springs CO 
1693991,El Paso,5101621149,5101621149,,,,,,,,,,3845 Nuevo Dr Colorado Springs CO 
1693992,El Paso,5101621150,5101621150,,,,,,,,,,5290 Turquoise Dr Colorado Springs CO 
1693992,El Paso,5101621150,5101621150,,,,,,,,,,5275 Diamond Dr Colorado Springs CO 
1693993,El Paso,5101621151,5101621151,,,,,,,,,,5150 Eros Way Colorado Springs CO 
1693993,El Paso,5101621151,5101621151,,,,,,,,,,5451 Prominence Pt Colorado Springs CO 
1693994,El Paso,5101621152,5101621152,,,,,,,,,,3608 Windflower Cir Colo Spgs CO 
1693994,El Paso,5101621152,5101621152,,,,,,,,,,3608 Windflower Cir Colo Spgs CO 
1693995,El Paso,5101621153,5101621153,,,,,,,,,,5320 Solar Ridge Dr Colorado Springs CO 
1693995,El Paso,5101621153,5101621153,,,,,,,,,,5067 Bluestem Dr Colorado Springs CO 
1693996,El Paso,5101621154,5101621154,,,,,,,,,,4380 Montebello Dr Colorado Springs CO 
1693996,El Paso,5101621154,5101621154,,,,,,,,,,4424 Montebello Dr Colorado Springs CO 
1693997,El Paso,5101621160,5101621160,,,,,,,,,,2450 N Murray Blvd Colorado Springs CO 
1693997,El Paso,5101621160,5101621160,,,,,,,,,,4160 Brigadoon Ln Colorado Springs CO 
1693998,El Paso,5101621175,5101621175,,,,,,,,,,2878 Merry Ln Colorado Springs CO 
1693998,El Paso,5101621175,5101621175,,,,,,,,,,3724 E La Salle St Colorado Springs CO 
1693999,El Paso,5101821171,5101821171,,,,,,,,,,2303 N Nevada Ave Colorado Springs CO 
1693999,El Paso,5101821171,5101821171,,,,,,,,,,1427 E Madison St Colorado Springs CO 
1694000,El Paso,5101821174,5101821174,,,,,,,,,,1510 Yuma St Colorado Springs CO 
1694000,El Paso,5101821174,5101821174,,,,,,,,,,1803 Prairie Rd Colorado Springs CO 
1694001,El Paso,5101821181,5101821181,,,,,,,,,,1309 Wynkoop Dr Colorado Springs CO 
1694001,El Paso,5101821181,5101821181,,,,,,,,,,1227 Holmes Dr Colorado Springs CO 
1694002,El Paso,5111721182,5111721182,,,,,,,,,,952 Hayden Dr Colorado Springs CO 
1694002,El Paso,5111721182,5111721182,,,,,,,,,,825 S Union Blvd Colorado Springs CO 
1694003,El Paso,5111721184,5111721184,,,,,,,,,,370 N Murray Blvd Colorado Springs CO 
1694003,El Paso,5111721184,5111721184,,,,,,,,,,145 S Academy Blvd Colorado Springs CO 
1694004,El Paso,5111721190,5111721190,,,,,,,,,,1610 N Murray Blvd Colorado Springs CO 
1694004,El Paso,5111721190,5111721190,,,,,,,,,,3920 E San Miguel St Colorado Springs CO 
1694005,El Paso,5111721193,5111721193,,,,,,,,,,375 Lionstone Dr Colorado Springs CO 
1694005,El Paso,5111721193,5111721193,,,,,,,,,,205 N Murray Blvd Colorado Springs CO 
1694006,El Paso,5111721610,5111721610,,,,,,,,,,1802 Hancock Dr Colorado Springs CO 
1694006,El Paso,5111721610,5111721610,,,,,,,,,,2840 S Circle Dr Colorado Springs CO 
1694007,El Paso,5111721611,5111721611,,,,,,,,,,1890 Monterey Rd Colorado Springs CO 
1694007,El Paso,5111721611,5111721611,,,,,,,,,,1419 Server Dr Colorado Springs CO 
1694008,El Paso,5111721612,5111721612,,,,,,,,,,1802 Monterey Rd Colorado Springs CO 
1694008,El Paso,5111721612,5111721612,,,,,,,,,,2423 Twilight Dr Colorado Springs CO 
1694009,El Paso,5111721613,5111721613,,,,,,,,,,4309 Chamberlin S Colorado Springs CO 
1694009,El Paso,5111721613,5111721613,,,,,,,,,,508 Kearney Ave S Colorado Springs CO 
1694010,El Paso,5111721620,5111721620,,,,,,,,,,862 Badger Dr Colorado Springs CO 
1694010,El Paso,5111721620,5111721620,,,,,,,,,,4880 Irving Dr Colorado Spgs CO 
1694011,El Paso,5111721621,5111721621,,,,,,,,,,4551 Harwood Rd Colo Spgs CO 
1694011,El Paso,5111721621,5111721621,,,,,,,,,,1960 S Chelton Rd Colorado Springs CO 
1694012,El Paso,5111721622,5111721622,,,,,,,,,,3810 Patrick Dr Colorado Springs CO 
1694012,El Paso,5111721622,5111721622,,,,,,,,,,3815 Lakehurst Dr Colorado Springs CO 
1694013,El Paso,5111721623,5111721623,,,,,,,,,,4215 Bluejay Ct Colorado Springs CO 
1694013,El Paso,5111721623,5111721623,,,,,,,,,,4545 Lancaster Dr Colorado Springs CO 
1694014,El Paso,5111821110,5111821110,,,,,,,,,,2924 W Bijou St Colorado Springs CO 
1694014,El Paso,5111821110,5111821110,,,,,,,,,,2432 W Pikes Peak Ave Colo Spgs CO 
1694015,El Paso,5111821111,5111821111,,,,,,,,,,925 Fontmore Rd Colorado Springs CO 
1694015,El Paso,5111821111,5111821111,,,,,,,,,,2212 W Uintah St Colorado Springs CO 
1694016,El Paso,5111821112,5111821112,,,,,,,,,,728 N Spruce St Colorado Springs CO 
1694016,El Paso,5111821112,5111821112,,,,,,,,,,931 N 19th St Colorado Springs CO 
1694017,El Paso,5111821113,5111821113,,,,,,,,,,914 W Cucharras St Colorado Springs CO 
1694017,El Paso,5111821113,5111821113,,,,,,,,,,904 W Cucharras St Colorado Springs CO 
1694018,El Paso,5111821114,5111821114,,,,,,,,,,1905 Calle De Seville Colorado Springs CO 
1694018,El Paso,5111821114,5111821114,,,,,,,,,,193 Millstream Ter Colorado Springs CO 
1694019,El Paso,5111821170,5111821170,,,,,,,,,,2926 Main St Colorado Springs CO 
1694019,El Paso,5111821170,5111821170,,,,,,,,,,18 E Espanola St Colorado Springs CO 
1694020,El Paso,5111821172,5111821172,,,,,,,,,,406 E Uintah St Colorado Springs CO 
1694020,El Paso,5111821172,5111821172,,,,,,,,,,1323 N El Paso St Colorado Springs CO 
1694021,El Paso,5111821173,5111821173,,,,,,,,,,1259 N Meade Ave Colorado Springs CO 
1694021,El Paso,5111821173,5111821173,,,,,,,,,,1403 N Prospect St Colorado Springs CO 
1694022,El Paso,5111821176,5111821176,,,,,,,,,,224 Mesa Rd Colorado Springs CO 
1694022,El Paso,5111821176,5111821176,,,,,,,,,,738 E Cache La Poudre St Colorado Springs CO 
1694023,El Paso,5111821177,5111821177,,,,,,,,,,544 E Platte Ave Colorado Spgs CO 
1694023,El Paso,5111821177,5111821177,,,,,,,,,,543 E Platte Ave Colorado Springs CO 
1694024,El Paso,5111821178,5111821178,,,,,,,,,,17 N Meade Ave Colorado Springs CO 
1694024,El Paso,5111821178,5111821178,,,,,,,,,,1024 E Saint Vrain St Colorado Springs CO 
1694025,El Paso,5111821179,5111821179,,,,,,,,,,730 N Prospect St Colorado Springs CO 
1694025,El Paso,5111821179,5111821179,,,,,,,,,,319 N Logan Ave Colorado Springs CO 
1694026,El Paso,5111821180,5111821180,,,,,,,,,,3616 Galley Rd Colorado Springs CO 
1694026,El Paso,5111821180,5111821180,,,,,,,,,,843 Yuma St Colorado Springs CO 
1694027,El Paso,5111821742,5111821742,,,,,,,,,,11 Narrows Rd Manitou Spgs CO 
1694027,El Paso,5111821742,5111821742,,,,,,,,,,110 Canon Ave Manitou Spgs CO 
1694028,El Paso,5111821743,5111821743,,,,,,,,,,124 Manitou Pl Manitou Springs CO 
1694028,El Paso,5111821743,5111821743,,,,,,,,,,225 Santa Fe Pl Manitou Spgs CO 
1694029,El Paso,5111821744,5111821744,,,,,,,,,,28 Sandra Ln Manitou Spgs CO 
1694029,El Paso,5111821744,5111821744,,,,,,,,,,25 Sutherland Rd Manitou Spgs CO 
1694030,El Paso,5112021601,5112021601,,,,,,,,,,2725 Reeve Cir Colorado Springs CO 
1694030,El Paso,5112021601,5112021601,,,,,,,,,,2715 Reeve Cir Colorado Springs CO 
1694031,El Paso,5121521158,5121521158,,,,,,,,,,3072 Windward Ct Colorado Springs CO 
1694031,El Paso,5121521158,5121521158,,,,,,,,,,2955 Inspiration Dr Colorado Springs CO 
1694032,El Paso,5121521161,5121521161,,,,,,,,,,2531 Sierra Dr Colorado Springs CO 
1694032,El Paso,5121521161,5121521161,,,,,,,,,,4310 Roundtree Ct Colorado Springs CO 
1694033,El Paso,5121521162,5121521162,,,,,,,,,,2504 Avondale Dr Colorado Springs CO 
1694033,El Paso,5121521162,5121521162,,,,,,,,,,1708 Sawyer Way Colorado Springs CO 
1694034,El Paso,5121521191,5121521191,,,,,,,,,,1840 Bula Dr Colo Spgs CO 
1694034,El Paso,5121521191,5121521191,,,,,,,,,,1840 Bula Dr Colo Spgs CO 
1694035,El Paso,5121521192,5121521192,,,,,,,,,,1004 Lehmberg Blvd Colorado Springs CO 
1694035,El Paso,5121521192,5121521192,,,,,,,,,,5102 Galley Rd Colorado Springs CO 
1694036,El Paso,5121521195,5121521195,,,,,,,,,,6650 Parkridge Ct Colorado Springs CO 
1694036,El Paso,5121521195,5121521195,,,,,,,,,,1450 Nokomis Dr Colorado Springs CO 
1694037,El Paso,5121521410,5121521410,,,,,,,,,,3903 Ranch Bluff Ct Colorado Springs CO 
1694037,El Paso,5121521410,5121521410,,,,,,,,,,4020 Ascendant Dr Colorado Springs CO 
1694038,El Paso,5121521411,5121521411,,,,,,,,,,7755 Whiptail Pt Colorado Springs CO 
1694038,El Paso,5121521411,5121521411,,,,,,,,,,7526 Shallow Brooke Pl Colorado Springs CO 
1694039,El Paso,5121521412,5121521412,,,,,,,,,,3510 Cowhand Dr Colorado Springs CO 
1694039,El Paso,5121521412,5121521412,,,,,,,,,,3608 Bareback Dr Colorado Springs CO 
1694040,El Paso,5121521413,5121521413,,,,,,,,,,7240 Grand Cascade Pt Colorado Springs CO 
1694040,El Paso,5121521413,5121521413,,,,,,,,,,7289 Allens Park Dr Colorado Springs CO 
1694041,El Paso,5121521414,5121521414,,,,,,,,,,6465 Palmer Park Blvd Colorado Springs CO 
1694041,El Paso,5121521414,5121521414,,,,,,,,,,6615 Lonsdale Dr Colo Spgs CO 
1694042,El Paso,5121521415,5121521415,,,,,,,,,,7765 Venture St Colorado Springs CO 
1694042,El Paso,5121521415,5121521415,,,,,,,,,,7715 Venture St Colorado Springs CO 
1694043,El Paso,5121521420,5121521420,,,,,,,,,,10050 E Us Highway 24 Colorado Springs CO 
1694043,El Paso,5121521420,5121521420,,,,,,,,,,7782 Silver Birch Dr Colorado Springs CO 
1694044,El Paso,5121521650,5121521650,,,,,,,,,,5615 Industrial Pl Colorado Springs CO 
1694044,El Paso,5121521650,5121521650,,,,,,,,,,3608 Wild Daisy Dr Colorado Springs CO 
1694045,El Paso,5121621155,5121621155,,,,,,,,,,3765 Oro Blanco Dr Colorado Springs CO 
1694045,El Paso,5121621155,5121621155,,,,,,,,,,3745 Oro Blanco Dr Colorado Springs CO 
1694046,El Paso,5121621156,5121621156,,,,,,,,,,3940 Vicksburg Ter Colorado Springs CO 
1694046,El Paso,5121621156,5121621156,,,,,,,,,,5244 Cracker Barrel Cir Colorado Springs CO 
1694047,El Paso,5121721631,5121721631,,,,,,,,,,1755 Ascot Rd Colorado Springs CO 
1694047,El Paso,5121721631,5121721631,,,,,,,,,,3375 Glenarm Rd Colorado Springs CO 
1694048,El Paso,5121821115,5121821115,,,,,,,,,,2405 Patriot Hts Colorado Springs CO 
1694048,El Paso,5121821115,5121821115,,,,,,,,,,2360 Skyview Ln Colorado Springs CO 
1694049,El Paso,5121821721,5121821721,,,,,,,,,,3180 Electra Dr Colorado Springs CO 
1694049,El Paso,5121821721,5121821721,,,,,,,,,,703 Regulus Dr Colorado Springs CO 
1694050,El Paso,5121821722,5121821722,,,,,,,,,,1620 Cheyenne Blvd Colorado Springs CO 
1694050,El Paso,5121821722,5121821722,,,,,,,,,,2850 Andromeda Dr Colorado Springs CO 
1694051,El Paso,5121821723,5121821723,,,,,,,,,,1002 W Cheyenne Rd Colorado Springs CO 
1694051,El Paso,5121821723,5121821723,,,,,,,,,,900 Saturn Dr Colorado Springs CO 
1694052,El Paso,5121821724,5121821724,,,,,,,,,,320 W Cheyenne Rd Colorado Springs CO 
1694052,El Paso,5121821724,5121821724,,,,,,,,,,516 Yucca Dr Colo Spgs CO 
1694053,El Paso,5121921451,5121921451,,,,,,,,,,11215 Indian Echo Ter Peyton CO 
1694053,El Paso,5121921451,5121921451,,,,,,,,,,14250 Seminole Ln Peyton CO 
1694054,El Paso,5121921453,5121921453,,,,,,,,,,14560 Barbwire Ln Colorado Springs CO 
1694054,El Paso,5121921453,5121921453,,,,,,,,,,6250 Good Fortune Rd Peyton CO 
1694055,El Paso,5121921651,5121921651,,,,,,,,,,2875 Lone Feather Dr Colorado Springs CO 
1694055,El Paso,5121921651,5121921651,,,,,,,,,,2915 Mockingbird Ln Colorado Springs CO 
1694056,El Paso,5122021602,5122021602,,,,,,,,,,3160 Westcliff Dr E Colorado Springs CO 
1694056,El Paso,5122021602,5122021602,,,,,,,,,,555 Gold Pass Hts Colorado Springs CO 
1694057,El Paso,5122021603,5122021603,,,,,,,,,,3356 Quail Lake Rd Colorado Springs CO 
1694057,El Paso,5122021603,5122021603,,,,,,,,,,1332 Eastmeadow Dr Colorado Springs CO 
1694058,El Paso,5122021604,5122021604,,,,,,,,,,4175 Westmeadow Dr Colorado Springs CO 
1694058,El Paso,5122021604,5122021604,,,,,,,,,,1062 Cheyenne Villas Pt Colorado Springs CO 
1694059,El Paso,5122021725,5122021725,,,,,,,,,,2004 Mount Washington Ave Colorado Springs CO 
1694059,El Paso,5122021725,5122021725,,,,,,,,,,2130 Farnon Ct Colorado Springs CO 
1694060,El Paso,5122021726,5122021726,,,,,,,,,,135 Miramar Dr Colorado Springs CO 
1694060,El Paso,5122021726,5122021726,,,,,,,,,,3208 Springridge Dr Colorado Springs CO 
1694061,El Paso,5122021727,5122021727,,,,,,,,,,174 Cobblestone Dr Colorado Springs CO 
1694061,El Paso,5122021727,5122021727,,,,,,,,,,28 Woodbridge Dr Colorado Springs CO 
1694062,El Paso,5122021728,5122021728,,,,,,,,,,5095 Broadlake Vw Colorado Springs CO 
1694062,El Paso,5122021728,5122021728,,,,,,,,,,4525 Governors Pt Colorado Springs CO 
1694063,El Paso,5122021729,5122021729,,,,,,,,,,135 Lowick Dr Colorado Springs CO 
1694063,El Paso,5122021729,5122021729,,,,,,,,,,4531 Palisades Park Vw Colorado Springs CO 
1694064,El Paso,5122021730,5122021730,,,,,,,,,,5490 Backglen Dr Colorado Springs CO 
1694064,El Paso,5122021730,5122021730,,,,,,,,,,4360 Stonehaven Dr Colorado Springs CO 
1694065,El Paso,5122121633,5122121633,,,,,,,,,,252 Davie Dr Colorado Springs CO 
1694065,El Paso,5122121633,5122121633,,,,,,,,,,221 Esther Dr Colorado Springs CO 
1694066,El Paso,5122121634,5122121634,,,,,,,,,,4830 Goulet Way Colo Spgs CO 
1694066,El Paso,5122121634,5122121634,,,,,,,,,,4830 Goulet Way Colo Spgs CO 
1694067,El Paso,5122121635,5122121635,,,,,,,,,,915 Lindstrom Dr Colorado Springs CO 
1694067,El Paso,5122121635,5122121635,,,,,,,,,,867 Eagle Bend Dr Colorado Springs CO 
1694068,El Paso,5122121636,5122121636,,,,,,,,,,101 Security Blvd Colorado Springs CO 
